,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Longitude,Latitude
0,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,0.0,90.0
1,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,3.75,90.0
2,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,7.5,90.0
3,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,11.25,90.0
4,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,15.0,90.0
5,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,18.75,90.0
6,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,22.5,90.0
7,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,26.25,90.0
8,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,30.0,90.0
9,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,33.75,90.0
10,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,37.5,90.0
11,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,41.25,90.0
12,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,45.0,90.0
13,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,48.75,90.0
14,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,52.5,90.0
15,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,56.25,90.0
16,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,60.0,90.0
17,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,63.75,90.0
18,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,67.5,90.0
19,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,71.25,90.0
20,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,75.0,90.0
21,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,78.75,90.0
22,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,82.5,90.0
23,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,86.25,90.0
24,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,90.0,90.0
25,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,93.75,90.0
26,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,97.5,90.0
27,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,101.25,90.0
28,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,105.0,90.0
29,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,108.75,90.0
30,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,112.5,90.0
31,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,116.25,90.0
32,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,120.0,90.0
33,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,123.75,90.0
34,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,127.5,90.0
35,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,131.25,90.0
36,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,135.0,90.0
37,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,138.75,90.0
38,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,142.5,90.0
39,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,146.25,90.0
40,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,150.0,90.0
41,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,153.75,90.0
42,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,157.5,90.0
43,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,161.25,90.0
44,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,165.0,90.0
45,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,168.75,90.0
46,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,172.5,90.0
47,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,176.25,90.0
48,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,180.0,90.0
49,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,183.75,90.0
50,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,187.5,90.0
51,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,191.25,90.0
52,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,195.0,90.0
53,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,198.75,90.0
54,2.78,2.51,1.69,1.81,1.36,-0.05,-0.08,0.09,5.29,5.84,5.08,4.36,202.5,90.0
