,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Longitude,Latitude
0,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,0.0,90.0
1,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,3.75,90.0
2,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,7.5,90.0
3,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,11.25,90.0
4,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,15.0,90.0
5,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,18.75,90.0
6,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,22.5,90.0
7,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,26.25,90.0
8,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,30.0,90.0
9,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,33.75,90.0
10,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,37.5,90.0
11,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,41.25,90.0
12,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,45.0,90.0
13,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,48.75,90.0
14,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,52.5,90.0
15,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,56.25,90.0
16,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,60.0,90.0
17,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,63.75,90.0
18,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,67.5,90.0
19,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,71.25,90.0
20,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,75.0,90.0
21,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,78.75,90.0
22,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,82.5,90.0
23,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,86.25,90.0
24,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,90.0,90.0
25,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,93.75,90.0
26,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,97.5,90.0
27,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,101.25,90.0
28,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,105.0,90.0
29,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,108.75,90.0
30,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,112.5,90.0
31,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,116.25,90.0
32,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,120.0,90.0
33,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,123.75,90.0
34,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,127.5,90.0
35,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,131.25,90.0
36,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,135.0,90.0
37,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,138.75,90.0
38,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,142.5,90.0
39,54.0,-222.73,154.93,-143.44,-145.63,129.53,109.46,-242.97,-167.2,-358.23,-142.47,-19.16,146.25,90.0
