,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Longitude,Latitude
0,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,0.0,90.0
1,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,3.75,90.0
2,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,7.5,90.0
3,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,11.25,90.0
4,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,15.0,90.0
5,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,18.75,90.0
6,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,22.5,90.0
7,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,26.25,90.0
8,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,30.0,90.0
9,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,33.75,90.0
10,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,37.5,90.0
11,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,41.25,90.0
12,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,45.0,90.0
13,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,48.75,90.0
14,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,52.5,90.0
15,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,56.25,90.0
16,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,60.0,90.0
17,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,63.75,90.0
18,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,67.5,90.0
19,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,71.25,90.0
20,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,75.0,90.0
21,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,78.75,90.0
22,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,82.5,90.0
23,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,86.25,90.0
24,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,90.0,90.0
25,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,93.75,90.0
26,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,97.5,90.0
27,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,101.25,90.0
28,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,105.0,90.0
29,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,108.75,90.0
30,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,112.5,90.0
31,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,116.25,90.0
32,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,120.0,90.0
33,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,123.75,90.0
34,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,127.5,90.0
35,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,131.25,90.0
36,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,135.0,90.0
37,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,138.75,90.0
38,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,142.5,90.0
39,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,146.25,90.0
40,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,150.0,90.0
41,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,153.75,90.0
42,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,157.5,90.0
43,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,161.25,90.0
44,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,165.0,90.0
45,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,168.75,90.0
46,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,172.5,90.0
47,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,176.25,90.0
48,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,180.0,90.0
49,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,183.75,90.0
50,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,187.5,90.0
51,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,191.25,90.0
52,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,195.0,90.0
53,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,198.75,90.0
54,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,202.5,90.0
55,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,206.25,90.0
56,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,210.0,90.0
57,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,213.75,90.0
58,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,217.5,90.0
59,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,221.25,90.0
60,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,225.0,90.0
61,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,228.75,90.0
62,-240.6,-274.06,99.1,-27.97,-89.34,-70.23,26.66,-204.16,-322.8,-303.56,-476.57,-177.83,232.5,90.0
